article_id,title,link,creator,published_at,created_at
AKR20260522099100062,강원 소비심리지수 큰 폭 반등…경기전망 회복세 기대,https://www.yna.co.kr/view/AKR20260522099100062,이상학,2026-05-22T15:05+09:00,2026-05-22T18:51:27.280213+09:00
AKR20260522063651002,농가소득 5천467만원 '역대 최대'…어가소득은 김값 하락에 감소(종합),https://www.yna.co.kr/view/AKR20260522063651002,한주홍,2026-05-22T15:04:41+09:00,2026-05-22T18:51:27.280266+09:00
AKR20260522101600003,29일부터 토지거래허가 주택거래시 실거주 의무 유예 확대,https://www.yna.co.kr/view/AKR20260522101600003,오진송,2026-05-22T15:01:25+09:00,2026-05-22T18:51:27.280314+09:00
AKR20260522035500030,"중기중앙회, 中企 정보보안 세미나 개최…""해킹 대응 역량 강화""",https://www.yna.co.kr/view/AKR20260522035500030,이상서,2026-05-22T15:00:05+09:00,2026-05-22T18:51:27.280367+09:00
AKR20260522093800002,"재경차관, 유럽부흥개발은행과 면담…AI허브 설립 후속 논의",https://www.yna.co.kr/view/AKR20260522093800002,이대희,2026-05-22T15:00:01+09:00,2026-05-22T18:51:27.280415+09:00
AKR20260522100400051,"부산 북항 충장지하차도 시설물, 부산시 이관 완료",https://www.yna.co.kr/view/AKR20260522100400051,김상현,2026-05-22T14:55:48+09:00,2026-05-22T18:51:27.280489+09:00
AKR20260522096000030,"[게시판] 한국중소벤처기업유통원, 전환형 인턴·경력직 등 직원 채용",https://www.yna.co.kr/view/AKR20260522096000030,이상서,2026-05-22T14:39:35+09:00,2026-05-22T18:51:27.280548+09:00
AKR20260522097700008,"미래에셋, S&P 글로벌 선정 'DJBIC 월드지수' 14년 연속 편입",https://www.yna.co.kr/view/AKR20260522097700008,황철환,2026-05-22T14:37:05+09:00,2026-05-22T18:51:27.280588+09:00
AKR20260522096900060,"고양시, 개발제한구역 생활비용 보조사업 추진",https://www.yna.co.kr/view/AKR20260522096900060,노승혁,2026-05-22T14:31:41+09:00,2026-05-22T18:51:27.280628+09:00
AKR20260522093300011,[연합뉴스 이 시각 헤드라인] - 14:30,https://www.yna.co.kr/view/AKR20260522093300011,송지영,2026-05-22T14:30+09:00,2026-05-22T18:51:27.280670+09:00
AKR20260522061600371,"[K-VIBE] 이순열의 K-스타트업…엑셀러레이터, 지역 제조기업 성장을 열다",https://www.yna.co.kr/view/AKR20260522061600371,이세영,2026-05-22T14:00:02+09:00,2026-05-22T18:51:27.280762+09:00
AKR20260522065900008,"""주주대표 소송 활성화로 자본시장 개혁 실효성 높여야""",https://www.yna.co.kr/view/AKR20260522065900008,이민영,2026-05-22T14:00:02+09:00,2026-05-22T18:51:27.280807+09:00
AKR20260522058451530,공무원노조도 스타벅스 불매 동참…기프티콘 등 사용 자제령(종합),https://www.yna.co.kr/view/AKR20260522058451530,홍준석,2026-05-22T13:57:07+09:00,2026-05-22T18:51:27.280846+09:00
AKR20260521157851530,"경사노위 AI 노사상생위 출범…""초과이윤 재분배 논의는 아직""(종합)",https://www.yna.co.kr/view/AKR20260521157851530,옥성구,2026-05-22T13:55:41+09:00,2026-05-22T18:51:27.280885+09:00
AKR20260522080500009,전쟁이 연 위안화 국제화 '황금의 창'…석유 결제 비중 확대,https://www.yna.co.kr/view/AKR20260522080500009,정주호,2026-05-22T13:48:53+09:00,2026-05-22T18:51:27.280925+09:00
AKR20260522070400002,"금감원, 자산운용사 준법감시인 소집…""ETF 운용 내부통제 구축""",https://www.yna.co.kr/view/AKR20260522070400002,강수련,2026-05-22T13:30+09:00,2026-05-22T18:51:27.280970+09:00
AKR20260522076000002,"[게시판] 케이뱅크, 종묘 돌담길서 임직원 플로깅",https://www.yna.co.kr/view/AKR20260522076000002,이도흔,2026-05-22T13:29:06+09:00,2026-05-22T18:51:27.281018+09:00
AKR20260522074900002,"[게시판] 토스뱅크, 상담 지식관리 시스템 '헬프닥스' 도입",https://www.yna.co.kr/view/AKR20260522074900002,이도흔,2026-05-22T13:28:46+09:00,2026-05-22T18:51:27.281058+09:00
AKR20260522074600002,[게시판] 아시아 남성 골프대회 '하나은행 인비테이셔널' 티켓 사전판매,https://www.yna.co.kr/view/AKR20260522074600002,이도흔,2026-05-22T13:28:33+09:00,2026-05-22T18:51:27.281097+09:00
AKR20260522081600008,"손오공, 60억원 제3자배정 유상증자",https://www.yna.co.kr/view/AKR20260522081600008,증권부,2026-05-22T13:23:22+09:00,2026-05-22T18:51:27.281137+09:00
AKR20260522081800063,서산 석유화학 근로자 1천600명에게 최대 80만원…버팀이음 확대,https://www.yna.co.kr/view/AKR20260522081800063,정윤덕,2026-05-22T13:23:21+09:00,2026-05-22T18:51:27.281175+09:00
AKR20260522076200008,"코스콤, 핀테크 기업 핑거와 '금융투자업권 AX사업' MOU 체결",https://www.yna.co.kr/view/AKR20260522076200008,김유향,2026-05-22T12:17:28+09:00,2026-05-22T18:51:27.281213+09:00
AKR20260521123400030,"소비자원 ""웨딩박람회 예물 계약, 14일 내 청약철회 보장""",https://www.yna.co.kr/view/AKR20260521123400030,정수연,2026-05-22T12:00:04+09:00,2026-05-22T18:51:27.281276+09:00
AKR20260522063600002,농가소득 5천467만원 '역대 최대'…어가소득은 김값 하락에 7%↓,https://www.yna.co.kr/view/AKR20260522063600002,송정은,2026-05-22T12:00:02+09:00,2026-05-22T18:51:27.281315+09:00
AKR20260522064000002,1분기 신규 주담대 평균 2.3억…거래 증가에 1천653만원↑,https://www.yna.co.kr/view/AKR20260522064000002,한지훈,2026-05-22T12:00:01+09:00,2026-05-22T18:51:27.281356+09:00
AKR20260522056100505,[소셜＋] '스타벅스' 안 간다는데…중고앱 검색량 76% 폭증 이유는,https://www.yna.co.kr/view/AKR20260522056100505,정윤주,2026-05-22T12:00:01+09:00,2026-05-22T18:51:27.281397+09:00
AKR20260522064300008,코스피 쉬어가자 코스닥 '껑충'…외인 순매수 행진 속 순환매?,https://www.yna.co.kr/view/AKR20260522064300008,황철환,2026-05-22T11:50:26+09:00,2026-05-22T18:51:27.281435+09:00
AKR20260522073000008,국고채 금리 일제히 하락…3년물 장중 연 3.745%,https://www.yna.co.kr/view/AKR20260522073000008,증권부,2026-05-22T11:44:59+09:00,2026-05-22T18:51:27.281472+09:00
AKR20260522069000008,"'강보합' 코스피, 7,800선서 숨고르기…코스닥 4% 후반대 급등",https://www.yna.co.kr/view/AKR20260522069000008,김유아,2026-05-22T11:44:11+09:00,2026-05-22T18:51:27.281509+09:00
AKR20260522071800003,"LH, 호주달러 공모 채권 최초 발행…5천375억원 규모",https://www.yna.co.kr/view/AKR20260522071800003,오진송,2026-05-22T11:36:20+09:00,2026-05-22T18:51:27.281560+09:00
AKR20260522064100002,"우리은행, 고액자산가 특화 지점 '투 체어스 W 잠실점' 개점",https://www.yna.co.kr/view/AKR20260522064100002,임지우,2026-05-22T11:26:11+09:00,2026-05-22T18:51:27.281594+09:00
AKR20260522067400002,"박홍근, 고유가 지원금 지급 점검…""서민부담 완화 예산에 반영""",https://www.yna.co.kr/view/AKR20260522067400002,김수현,2026-05-22T11:25:53+09:00,2026-05-22T18:51:27.281628+09:00
AKR20260522035451003,비아파트 공급 공백 메운다…규제지역에 매입임대 6만6천호(종합),https://www.yna.co.kr/view/AKR20260522035451003,오진송,2026-05-22T11:19:40+09:00,2026-05-22T18:51:27.281662+09:00
AKR20260522066800055,'농어촌 기본소득' 장수·순창군 4개월 만에 인구 1천541명 ↑,https://www.yna.co.kr/view/AKR20260522066800055,백도인,2026-05-22T11:15:16+09:00,2026-05-22T18:51:27.281695+09:00
AKR20260522060100057,"울주군, 개별주택가격 특성조사…9월 말 최종가격 공시",https://www.yna.co.kr/view/AKR20260522060100057,장영은,2026-05-22T11:12:34+09:00,2026-05-22T18:51:27.281730+09:00
AKR20260522063800002,"캠코, 새도약기금 대부업권 간담회…""개선방안 검토""",https://www.yna.co.kr/view/AKR20260522063800002,김지연,2026-05-22T11:09:15+09:00,2026-05-22T18:51:27.281776+09:00
AKR20260522053700530,2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급,https://www.yna.co.kr/view/AKR20260522053700530,차민지,2026-05-22T11:00+09:00,2026-05-22T18:51:27.281836+09:00
AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",https://www.yna.co.kr/view/AKR20260522062700003,임기창,2026-05-22T10:59:21+09:00,2026-05-22T18:51:27.281875+09:00
AKR20260522051000003,"현대건설·현대카드, 압구정 3구역에 '문화 디스트릭트' 조성",https://www.yna.co.kr/view/AKR20260522051000003,서미숙,2026-05-22T10:54:53+09:00,2026-05-22T18:51:27.281911+09:00
AKR20260522059100057,"울산교육청·울산대, 직업계고 학생 취업준비 맞춤형 교육",https://www.yna.co.kr/view/AKR20260522059100057,김용태,2026-05-22T10:54:26+09:00,2026-05-22T18:51:27.281957+09:00
AKR20260522062500055,"완주군, 봉동에 산업·문화·숙박 복합거점 만든다",https://www.yna.co.kr/view/AKR20260522062500055,최영수,2026-05-22T10:54:16+09:00,2026-05-22T18:51:27.281994+09:00
AKR20260522058400530,공무원노조도 스타벅스 불매 동참…기프티콘 등 사용 자제령,https://www.yna.co.kr/view/AKR20260522058400530,홍준석,2026-05-22T10:53:30+09:00,2026-05-22T18:51:27.282028+09:00
AKR20260522057900030,"소비자단체협의회 ""스타벅스, 충전액 조건 없이 전액 환불해야""",https://www.yna.co.kr/view/AKR20260522057900030,정수연,2026-05-22T10:50:07+09:00,2026-05-22T18:51:27.282061+09:00
AKR20260522061100017,"한미사이언스, 아데시 화장품 공식몰 열어…""고객과 접점 확대""",https://www.yna.co.kr/view/AKR20260522061100017,신선미,2026-05-22T10:49:59+09:00,2026-05-22T18:51:27.282098+09:00
AKR20260522057100030,"쿠팡이츠, '무료 배달비 업주 전가' 반박…""업주 매출 98% 증가""",https://www.yna.co.kr/view/AKR20260522057100030,홍국기,2026-05-22T10:44:02+09:00,2026-05-22T18:51:27.282144+09:00
AKR20260522060200056,"스티로폼 가격 급등에…제주도, 어획물 포장용 박스값 지원",https://www.yna.co.kr/view/AKR20260522060200056,전지혜,2026-05-22T10:43:44+09:00,2026-05-22T18:51:27.282180+09:00
AKR20260522052500011,[연합뉴스 이 시각 헤드라인] - 10:30,https://www.yna.co.kr/view/AKR20260522052500011,송지영,2026-05-22T10:30:01+09:00,2026-05-22T18:51:27.282217+09:00
AKR20260522042651008,"[특징주] 美정부, 양자컴퓨팅 기업 지분투자에 관련株 급등(종합)",https://www.yna.co.kr/view/AKR20260522042651008,이민영,2026-05-22T10:30+09:00,2026-05-22T18:51:27.282252+09:00
AKR20260522051300064,충북 5월 소비자심리 112.2…전월보다 10.7p 상승,https://www.yna.co.kr/view/AKR20260522051300064,김형우,2026-05-22T10:21:35+09:00,2026-05-22T18:51:27.282298+09:00
AKR20260522050600371,[동포의 창] 호주 태즈메이니아서 한인 경제인·차세대 교류의 장,https://www.yna.co.kr/view/AKR20260522050600371,성도현,2026-05-22T10:15:15+09:00,2026-05-22T18:51:27.282348+09:00
AKR20260522044000002,10분 만에 완판·오픈런 행렬…국민참여성장펀드 첫날 가입 열기,https://www.yna.co.kr/view/AKR20260522044000002,임지우,2026-05-22T10:10:17+09:00,2026-05-22T18:51:27.282382+09:00
AKR20260522030600030,"식품업계, 태국 '타이펙스 아누가' 참가…동남아 유통망 확장",https://www.yna.co.kr/view/AKR20260522030600030,한주홍,2026-05-22T10:09:18+09:00,2026-05-22T18:51:27.282422+09:00
AKR20260522044800002,"나이스평가정보, 베트남 신용정보시장 진출…K-금융 해외 확장",https://www.yna.co.kr/view/AKR20260522044800002,강류나,2026-05-22T10:01:58+09:00,2026-05-22T18:51:27.282456+09:00
AKR20260522046300004,17개 지방개발공사 협의회 창립…보상·이주 대책 머리 맞댄다,https://www.yna.co.kr/view/AKR20260522046300004,황재하,2026-05-22T10:01:28+09:00,2026-05-22T18:51:27.282488+09:00
AKR20260522042500002,가정의달 선물 주의…유해 어린이용품·직구 식품 10만점 적발,https://www.yna.co.kr/view/AKR20260522042500002,안채원,2026-05-22T10:01:06+09:00,2026-05-22T18:51:27.282520+09:00
AKR20260522047300051,"해양진흥공사, 롯데글로비스와 베트남에 물류센터 준공",https://www.yna.co.kr/view/AKR20260522047300051,김상현,2026-05-22T10:01:01+09:00,2026-05-22T18:51:27.282552+09:00
AKR20260522042000061,"""단톡방서 가격 정하고 저가 매물 신고""…아파트 주민들 송치",https://www.yna.co.kr/view/AKR20260522042000061,최찬흥,2026-05-22T10:00:27+09:00,2026-05-22T18:51:27.282584+09:00
AKR20260522035400003,전월세 불안 대응…규제지역에 매입임대 6만6천호 공급,https://www.yna.co.kr/view/AKR20260522035400003,오진송,2026-05-22T10:00:02+09:00,2026-05-22T18:51:27.282628+09:00
AKR20260522036000002,"이억원, 국민참여성장펀드 가입…""매력적 투자이자 상생발판""",https://www.yna.co.kr/view/AKR20260522036000002,배영경,2026-05-22T10:00:02+09:00,2026-05-22T18:51:27.282662+09:00
AKR20260522039700004,"상도15·노량진1·장위15구역, 각 3천세대 이상 대단지로 탈바꿈",https://www.yna.co.kr/view/AKR20260522039700004,김동규,2026-05-22T10:00:01+09:00,2026-05-22T18:51:27.282696+09:00
AKR20260522045900008,코스닥 급등에 이틀 연속 매수 사이드카…올해 8번째,https://www.yna.co.kr/view/AKR20260522045900008,김유아,2026-05-22T09:59:40+09:00,2026-05-22T18:51:27.282729+09:00
AKR20260522043900030,"bhc, 인도네시아 자카르타에 2호점 개점…해외 매장 46개로 확대",https://www.yna.co.kr/view/AKR20260522043900030,홍국기,2026-05-22T09:59:40+09:00,2026-05-22T18:51:27.282764+09:00
AKR20260522045700003,"전문건설공제조합, 공제사업 누적매출 8천억원 달성",https://www.yna.co.kr/view/AKR20260522045700003,임기창,2026-05-22T09:59:04+09:00,2026-05-22T18:51:27.282796+09:00
AKR20260522042600008,"[특징주] 美정부, 양자컴퓨팅 기업 지분투자에 관련株 급등",https://www.yna.co.kr/view/AKR20260522042600008,이민영,2026-05-22T09:56:05+09:00,2026-05-22T18:51:27.282848+09:00
AKR20260522037200017,K뷰티 질주…화장품 무역흑자 첫 100억달러 넘었다,https://www.yna.co.kr/view/AKR20260522037200017,신선미,2026-05-22T09:54:25+09:00,2026-05-22T18:51:27.282886+09:00
AKR20260522040100008,"[특징주] 알루미늄 관련주, '중동발 생산차질'에 장초반 급등",https://www.yna.co.kr/view/AKR20260522040100008,김유향,2026-05-22T09:52:57+09:00,2026-05-22T18:51:27.282922+09:00
AKR20260522043300004,"강북구, 여름 청년 아르바이트 72명 모집…하루 일당 5만원대",https://www.yna.co.kr/view/AKR20260522043300004,정준영,2026-05-22T09:50:51+09:00,2026-05-22T18:51:27.282954+09:00
AKR20260522042800060,'재활병원이냐 종합병원이냐'…갈 길 먼 동두천 제생병원 개원,https://www.yna.co.kr/view/AKR20260522042800060,우영식,2026-05-22T09:50:41+09:00,2026-05-22T18:51:27.282986+09:00
AKR20260522041800017,"삼성폰, 미국 소비자 만족도 정상…애플 눌렀다",https://www.yna.co.kr/view/AKR20260522041800017,박형빈,2026-05-22T09:50:13+09:00,2026-05-22T18:51:27.283019+09:00
AKR20260522038100002,1∼4월 햇살론 일반·특례보증 3조656억원 지원…33.7%↑,https://www.yna.co.kr/view/AKR20260522038100002,김지연,2026-05-22T09:49:33+09:00,2026-05-22T18:51:27.283060+09:00
AKR20260522138500003,"㈜LG, 3천500억원 규모 자사주 전량 소각",https://www.yna.co.kr/view/AKR20260522138500003,김민지,2026-05-22T18:47:12+09:00,2026-05-22T18:51:27.283095+09:00
AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",https://www.yna.co.kr/view/AKR20260522149300017,박상현,2026-05-22T18:30:57+09:00,2026-05-22T18:51:27.283159+09:00
AKR20260522140300003,"롯데에너지머티, 자회사 롯데에코월 매각…1천708억원 규모",https://www.yna.co.kr/view/AKR20260522140300003,강태우,2026-05-22T17:48:44+09:00,2026-05-22T18:51:27.283222+09:00
AKR20260522140800053,"DGT모빌리티, 브이성형외과·브이라이프와 의료복지 제휴 협약",https://www.yna.co.kr/view/AKR20260522140800053,김용민,2026-05-22T17:47:14+09:00,2026-05-22T18:51:27.283253+09:00
AKR20260522139600003,"""5년차 6억인데 20년차가 2억""…깊어지는 삼성전자 노노갈등",https://www.yna.co.kr/view/AKR20260522139600003,조성흠,2026-05-22T17:46:35+09:00,2026-05-22T18:51:27.283285+09:00
AKR20260522139500017,"[동정] 구혁채 과기정통부 1차관, 주한 싱가포르 대사 면담",https://www.yna.co.kr/view/AKR20260522139500017,조승한,2026-05-22T17:36:58+09:00,2026-05-22T18:51:27.283381+09:00
AKR20260522119000051,"법원 ""전화 상대방 동의없는 '자녀용 앱' 통화녹음은 위법""",https://www.yna.co.kr/view/AKR20260522119000051,김재홍,2026-05-22T17:32:33+09:00,2026-05-22T18:51:27.283413+09:00
AKR20260522133200062,"강원도, 농가소득 5천671만원…5년 연속 전국 3위",https://www.yna.co.kr/view/AKR20260522133200062,이재현,2026-05-22T17:28:20+09:00,2026-05-22T18:51:27.283485+09:00
AKR20260522129100003,"이재용, 대만서 미디어텍 최고경영자와 반도체 협력 논의",https://www.yna.co.kr/view/AKR20260522129100003,임성호,2026-05-22T17:04:23+09:00,2026-05-22T18:51:27.283609+09:00
AKR20260522127600017,[AI픽] 코딩 없이 AI 에이전트 개발…GS네오텍 '미소' 공개,https://www.yna.co.kr/view/AKR20260522127600017,권하영,2026-05-22T17:03:46+09:00,2026-05-22T18:51:27.283643+09:00
AKR20260522129000003,[인사] 산업통상부,https://www.yna.co.kr/view/AKR20260522129000003,장보인,2026-05-22T17:02:28+09:00,2026-05-22T18:51:27.283676+09:00
AKR20260522129900004,"경찰, '5·18은 北지령' AI가짜기사 작성자 추적…""무관용 수사""",https://www.yna.co.kr/view/AKR20260522129900004,이동환,2026-05-22T16:52:27+09:00,2026-05-22T18:51:27.283737+09:00
AKR20260522109400063,'4족 보행로봇' 활용 어디까지…수도시설 현장 관리에도 투입,https://www.yna.co.kr/view/AKR20260522109400063,김소연,2026-05-22T16:40:09+09:00,2026-05-22T18:51:27.283800+09:00
AKR20260522120100063,"'AI 드론', 범인 붙잡는데도 쓰이네…세종서 사기 수배자 검거",https://www.yna.co.kr/view/AKR20260522120100063,김소연,2026-05-22T16:36:11+09:00,2026-05-22T18:51:27.283831+09:00
AKR20260522122800017,"넷마블, '솔: 인챈트' 6월 18일 출시 확정",https://www.yna.co.kr/view/AKR20260522122800017,김주환,2026-05-22T16:20:29+09:00,2026-05-22T18:51:27.283862+09:00
AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",https://www.yna.co.kr/view/AKR20260522119900017,유현민,2026-05-22T16:15:33+09:00,2026-05-22T18:51:27.283893+09:00
AKR20260522118200505,[부고] 이상우(누리플랜그룹 회장)씨 장모상,https://www.yna.co.kr/view/AKR20260522118200505,김종환,2026-05-22T16:02:38+09:00,2026-05-22T18:51:27.283924+09:00
AKR20260522106600062,"춘천 바이오테크 혁신포럼, 기업혁신파크 AI 정밀의료 거점 모색",https://www.yna.co.kr/view/AKR20260522106600062,이상학,2026-05-22T15:35:27+09:00,2026-05-22T18:51:27.284050+09:00
AKR20260522107300530,"소방청장 ""AI 기술로 현장 대응력 강화…소방대원 안전도 확보""",https://www.yna.co.kr/view/AKR20260522107300530,차민지,2026-05-22T15:29:30+09:00,2026-05-22T18:51:27.284082+09:00
AKR20260522070700051,"[게시판] 부산 신선대터미널·항운노조, 교육용 항만장비 기증",https://www.yna.co.kr/view/AKR20260522070700051,김상현,2026-05-22T15:21:07+09:00,2026-05-22T18:51:27.284143+09:00
AKR20260522100200062,"춘천지역먹거리통합지원센터, 먹거리·복지 협력 확대 추진",https://www.yna.co.kr/view/AKR20260522100200062,이상학,2026-05-22T15:07:46+09:00,2026-05-22T18:51:27.284236+09:00
AKR20260522101500054,"광주변호사회 ""스타벅스 경영진 석고대죄하라""",https://www.yna.co.kr/view/AKR20260522101500054,정회성,2026-05-22T15:03:25+09:00,2026-05-22T18:51:27.284298+09:00
AKR20260522045051003,삼성전자 잠정합의안 투표 시작…결집한 DX는 부결 운동(종합),https://www.yna.co.kr/view/AKR20260522045051003,김민지,2026-05-22T14:58:24+09:00,2026-05-22T18:51:27.284360+09:00
AKR20260522100300060,"의정부시, '경제자유구역' 내년 하반기 산업부 심의 목표",https://www.yna.co.kr/view/AKR20260522100300060,김도윤,2026-05-22T14:57:24+09:00,2026-05-22T18:51:27.284392+09:00
AKR20260522096500004,허위공시로 주가조작 혐의 기재부 차관보 출신 기업인 구속 기로,https://www.yna.co.kr/view/AKR20260522096500004,김채린,2026-05-22T14:42:24+09:00,2026-05-22T18:51:27.284460+09:00
AKR20260522078451004,"삼성전자 주주단체 ""노사 특별성과급 합의는 주총 의결사항""(종합)",https://www.yna.co.kr/view/AKR20260522078451004,이의진,2026-05-22T14:30:17+09:00,2026-05-22T18:51:27.284521+09:00
AKR20260522090100063,"세종시, 건축물 경관심의 AI 자가점검 시스템 전국 첫 도입",https://www.yna.co.kr/view/AKR20260522090100063,양영석,2026-05-22T14:22:07+09:00,2026-05-22T18:51:27.284553+09:00
AKR20260522091700057,"새울원자력 임직원, 울산 장애아동과 영화관람·공원 산책",https://www.yna.co.kr/view/AKR20260522091700057,장영은,2026-05-22T14:13:38+09:00,2026-05-22T18:51:27.284584+09:00
AKR20260522089900017,"카카오페이, 신규 가맹점에 결제 수수료 면제 혜택",https://www.yna.co.kr/view/AKR20260522089900017,오지은,2026-05-22T14:12:38+09:00,2026-05-22T18:51:27.284617+09:00
AKR20260522091900055,"""농업용 드론 인증 한 번에"" 농진원, 통합 검정 서비스 강화",https://www.yna.co.kr/view/AKR20260522091900055,김진방,2026-05-22T14:11:29+09:00,2026-05-22T18:51:27.284649+09:00
AKR20260522090900017,[인사] 과학기술정보통신부,https://www.yna.co.kr/view/AKR20260522090900017,조승한,2026-05-22T14:11:24+09:00,2026-05-22T18:51:27.284680+09:00
AKR20260522092000065,내년 출범 부천과학고 입학전형 공고…학년 정원 100명,https://www.yna.co.kr/view/AKR20260522092000065,강종구,2026-05-22T14:06:34+09:00,2026-05-22T18:51:27.284711+09:00
AKR20260522078400004,"삼성전자 주주단체 ""특별성과급, 주총 승인 안받으면 무효""",https://www.yna.co.kr/view/AKR20260522078400004,이의진,2026-05-22T13:35+09:00,2026-05-22T18:51:27.284837+09:00
AKR20260522075800017,"[과학스냅] 창의재단, AI 동화·동요 창작대회 개최",https://www.yna.co.kr/view/AKR20260522075800017,조승한,2026-05-22T13:19:44+09:00,2026-05-22T18:51:27.284899+09:00
AKR20260522067000017,원자력안전재단 이사장에 김성진 변호사,https://www.yna.co.kr/view/AKR20260522067000017,조승한,2026-05-22T11:19:27+09:00,2026-05-22T18:51:27.285086+09:00
AKR20260522064400065,"법원, 삼바노조에 ""핵심공정 중단 지시, 회당 2천만원 지급해야""",https://www.yna.co.kr/view/AKR20260522064400065,최은지,2026-05-22T11:03:37+09:00,2026-05-22T18:51:27.285150+09:00
AKR20260522063000017,한컴·LG 손잡았다…챗엑사원에 AI 에이전트 공급,https://www.yna.co.kr/view/AKR20260522063000017,오지은,2026-05-22T11:00:01+09:00,2026-05-22T18:51:27.285181+09:00
AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",https://www.yna.co.kr/view/AKR20260522038000003,신창용,2026-05-22T11:00:01+09:00,2026-05-22T18:51:27.285212+09:00
AKR20260522062400003,"한국앤컴퍼니그룹, 창립 85주년 맞아 프로액티브 콘서트 개최",https://www.yna.co.kr/view/AKR20260522062400003,김보경,2026-05-22T10:58:39+09:00,2026-05-22T18:51:27.285244+09:00
AKR20260522056300003,"기아, 글로벌 정비기술 경진대회 '스킬 월드컵' 개최",https://www.yna.co.kr/view/AKR20260522056300003,홍규빈,2026-05-22T10:57:48+09:00,2026-05-22T18:51:27.285279+09:00
AKR20260522054200530,"개보위, 프랑스 국가정보자유위와 청소년 AI 인식 포스터 제작",https://www.yna.co.kr/view/AKR20260522054200530,차민지,2026-05-22T10:57:34+09:00,2026-05-22T18:51:27.285313+09:00
AKR20260522054100003,캐딜락 전기 SUV '에스컬레이드 IQL' 출시…전장·실내공간 확대,https://www.yna.co.kr/view/AKR20260522054100003,홍규빈,2026-05-22T10:57:17+09:00,2026-05-22T18:51:27.285348+09:00
AKR20260522053200003,"에코프로이노베이션, '전기차 20만대' 분량 수산화리튬 공급계약",https://www.yna.co.kr/view/AKR20260522053200003,임성호,2026-05-22T10:56:23+09:00,2026-05-22T18:51:27.285389+09:00
AKR20260522058300030,"현대홈쇼핑, 스타트업 5개사 선발…AI 피팅·업무 효율화 협업",https://www.yna.co.kr/view/AKR20260522058300030,조민정,2026-05-22T10:55:14+09:00,2026-05-22T18:51:27.285423+09:00
AKR20260522062200017,"넷마블, 시각장애인 편지에 화답…접근성 기능 강화",https://www.yna.co.kr/view/AKR20260522062200017,김주환,2026-05-22T10:54:59+09:00,2026-05-22T18:51:27.285458+09:00
AKR20260522062000017,"[바이오스냅] 삼진제약, '로라제팜 주사제' 생산·공급",https://www.yna.co.kr/view/AKR20260522062000017,박상현,2026-05-22T10:53:02+09:00,2026-05-22T18:51:27.285556+09:00
AKR20260522048300003,"HD건설기계, 우크라 지방정부와 전쟁후 재건 중장기 협력",https://www.yna.co.kr/view/AKR20260522048300003,김보경,2026-05-22T10:52:10+09:00,2026-05-22T18:51:27.285588+09:00
AKR20260522061500056,제주해녀 '바깥물질' 조명…해녀박물관서 한일 공동기획전,https://www.yna.co.kr/view/AKR20260522061500056,전지혜,2026-05-22T10:48:52+09:00,2026-05-22T18:51:27.285680+09:00
AKR20260522058700062,[삼척소식] 도계읍 일원 지중화 사업 추진…한전과 '맞손',https://www.yna.co.kr/view/AKR20260522058700062,류호준,2026-05-22T10:44:07+09:00,2026-05-22T18:51:27.285711+09:00
AKR20260522056400063,"패혈증 악화시키는 장내 미생물 찾았다…생명연, 원인 규명",https://www.yna.co.kr/view/AKR20260522056400063,김준호,2026-05-22T10:43:50+09:00,2026-05-22T18:51:27.285774+09:00
AKR20260522057000060,"국립수목원, 영국 에든버러 왕립식물원과 연구 협력",https://www.yna.co.kr/view/AKR20260522057000060,김도윤,2026-05-22T10:38:16+09:00,2026-05-22T18:51:27.285836+09:00
AKR20260522045000003,삼성전자 잠정합의안 가결될까…급증 DX노조원 반대표 던질 듯,https://www.yna.co.kr/view/AKR20260522045000003,김민지,2026-05-22T10:37:13+09:00,2026-05-22T18:51:27.285867+09:00
AKR20260522056800056,"제주도, 전세버스업 1천858명에게 지원금…1인당 최고 100만원",https://www.yna.co.kr/view/AKR20260522056800056,고성식,2026-05-22T10:35:47+09:00,2026-05-22T18:51:27.285899+09:00
AKR20260522053400017,내비 찍고 떠난 사찰 여행…불국사 가장 인기,https://www.yna.co.kr/view/AKR20260522053400017,오지은,2026-05-22T10:25:34+09:00,2026-05-22T18:51:27.285963+09:00
AKR20260522054000062,"강원농협, '농심천심국민참여단' 발대식 개최",https://www.yna.co.kr/view/AKR20260522054000062,양지웅,2026-05-22T10:24:15+09:00,2026-05-22T18:51:27.285996+09:00
AKR20260522051400054,"전남도, 네덜란드 수소박람회 참가…세계 시장 공략",https://www.yna.co.kr/view/AKR20260522051400054,형민우,2026-05-22T10:22:09+09:00,2026-05-22T18:51:27.286028+09:00
AKR20260522048000062,"동해해경청, 광역 해상교통관제 시범 운영…관제구역 3배 확대",https://www.yna.co.kr/view/AKR20260522048000062,류호준,2026-05-22T10:21:40+09:00,2026-05-22T18:51:27.286062+09:00
